uuid,level,name,std1,std1_release,std1_release(%)
02-8964b0fd2e57498e9897440ec4b3845e,2,notify_one.lto_priv.0,92,56,-39.13
02-8964c5220cffc8cdb04e14dddbb93678,2,m_slave_rcvd_reject_ind_proc,76,76,0.0
02-896b2f7bf23b7a77153a133ee9fdb20e,2,k_queue_append,6,6,0.0
02-89a59689861225eb508a89e526638dd8,2,bt_dev,376,368,-2.13
02-89b448cb29d4dfc9d006c97283aefd9d,2,write_cb.lto_priv.0,100,100,0.0
02-89d7f1edf1b942166f53ffdce9a660a6,2,__isr_table_entry__isr_wrapper_irq_318,4,4,0.0
02-8a03f3fcdcf4871bba246e4c81709dbe,2,sys_clock_set_timeout.constprop.0,324,264,-18.52
02-8a0a953429f49b206a6baac3191c4266,2,__isr_table_entry_z_irq_spurious_irq_632,8,8,0.0
02-8a1ab1e8a1864aec35a5860056a61f6f,2,bucket_idx,24,30,25.0
02-8a2b2eb557ee005471df6badabe58ea9,2,m_event_encryption_key_refresh_complete_populate,20,20,0.0
02-8a46bba861699f729f5afa956d1112ca,2,att_confirm,10,10,0.0
02-8a6fffe387d62993a0b33b8299882cb5,2,__isr_table_entry_z_irq_spurious_irq_596,8,8,0.0
02-8aadbda65f3291a27366980b34b2f5fd,2,bt_l2cap_create_pdu_timeout.constprop.0,120,64,-46.67
02-8ad005cf87757e83879977feddb40a96,2,bt_settings_encode_key.constprop.0,88,,
02-8ad4f3496f7e9fbe08ce4cda33884f69,2,bt_att_chan_create_pdu.lto_priv.0,160,140,-12.5
02-8add4bce86d8b5523c22eec9f0782e5d,2,work_timeout,120,60,-50.0
02-8af49b76e6d83f3bb699dbb7b967acf0,2,__isr_table_entry__isr_wrapper_irq_468,4,4,0.0
02-8b01fc62992623b03da6ad962f6c23ca,2,hids_feat_rep_ref_read,40,40,0.0
02-8b113b2a7f00be78b78bc2bbaa281981,2,lower_data_ready,64,,
02-8b196be4327ccbc3646878fc50958980,2,bt_hci_cmd_send,40,40,0.0
02-8b61e22b3e1ee40f88406ed5fcea9cc1,2,bt_gatt_store_ccc,88,68,-22.73
02-8b80fc72ecfcc381c04ffeeec7bbae1e,2,ll_event_generic_non_updateable_enqueue,6,6,0.0
02-8bb13360b407bbc1f04be29547139c9f,2,clock_ctrl_lfclk_calibration_enabled,16,16,0.0
02-8bc287e3ec540a6aee29dfa84acc5d9f,2,__isr_table_entry_z_irq_spurious_irq_672,8,8,0.0
02-8bc4784d666697273d84208c71091fc6,2,__isr_table_entry__isr_wrapper_irq_206,4,4,0.0
02-8bd4bd3e1b10495c77318ae3446b39b4,2,__isr_table_entry_z_irq_spurious_irq_789,8,8,0.0
02-8be46d8b7d5481e46d245bc1963b6cb0,2,hci_disconn_complete_prio.lto_priv.0,92,,
02-8bf4c9f4362bbef2af88d85acea020b4,2,conn_tx_destroy,68,44,-35.29
02-8c077dc328c80b674b2f5098b3cee9d5,2,chunk_field,22,22,0.0
02-8c58cdfd12a7cae2bf056d28acf80693,2,m_get.lto_priv.0,40,40,0.0
02-8cd4e77908183aff2b8ef462b4689dc3,2,remove_timeout.lto_priv.0,44,44,0.0
02-8d4fe27327a1a089d31c3e033918e457,2,nrf_gpio_pin_read.lto_priv.0,,26,
02-8d61e7f5e134317a97ffb753f538a712,2,att_chan_mtu_updated,26,26,0.0
02-8d86cfe52b0bdd38454f0e95c50c3e95,2,__isr_table_entry_z_irq_spurious_irq_653,8,8,0.0
02-8d96f6e288da3134bd73b2626fc317dc,2,__isr_table_entry_z_irq_spurious_irq_581,8,8,0.0
02-8d9b8511a9594a9a8021b5a5dcc5ef41,2,check_ecc_key_attributes,160,160,0.0
02-8dd76f22ad4bb7499f4fbcb90f7ce16a,2,__isr_table_entry__isr_wrapper_irq_136,4,4,0.0
02-8dddc67f573c670f74b004af07a6b36f,2,z_sched_wake_thread,132,70,-46.97
02-8de87613ee8418376f3baf5fff9d0140,2,log_const_spi_nrfx_spim,8,,
02-8df3592d4e80234bf2b20912aaa3e678,2,atomic_get.lto_priv.1.lto_priv.0,,6,
02-8e0c57c2f5cbe18b4fd2ffe28a0612bf,2,irq_connect21,8,8,0.0
02-8e131cf6f2f1652369dd7e7d09021fb9,2,receive_work_handler,4,4,0.0
02-8e2b77efdb76e174aecf5354573f57f7,2,__isr_table_entry__isr_wrapper_irq_274,4,4,0.0
02-8e36b679697385f67c316040320f4363,2,__isr_table_entry_mpsl_rtc0_isr_wrapper_irq_5.5,4,4,0.0
02-8eab161f1f6d88b0de91413664decd90,2,__isr_table_entry_z_irq_spurious_irq_583,8,8,0.0
02-8ed7b3c7cdc60a5cce7f1da2f1bb6a4c,2,strcpy,16,16,0.0
02-8ee27d42474e0e64f5d07ac7258c5fd6,2,handle_event.lto_priv.0,48,,
02-8ee5e438a11dbdf022ffc22dd72da72e,2,__init___device_dts_ord_23,8,8,0.0
02-8f1edd9075a333405fe51b5be82017ef,2,__isr_table_entry_z_irq_spurious_irq_605,8,8,0.0
02-8f3c0b41224afdac664945c77d65fb6f,2,att_prepare_write_req,4,4,0.0
02-8f5265e2f1c480aa66f629479836171f,2,hci_data_buf_overflow.lto_priv.0,16,,
02-8f6202bc81000b284b75df10fc5adf07,2,tx_processor,760,600,-21.05
02-8fa778a18bdab10468d207b132432fac,2,__devstate_dts_ord_65.lto_priv.0,2,2,0.0
02-90405895dc210cfbedc8a38a4e7a987e,2,__isr_table_entry__isr_wrapper_irq_82,4,4,0.0
02-905e4910c063b67ee2c9a3181f1fc2b2,2,__isr_table_entry_z_irq_spurious_irq_697,8,8,0.0
02-90885e828dec6440cd63177e5f846927,2,__devstate_dts_ord_3,2,2,0.0
02-90a35bdff20cda4ce1b2bdc81a85b7bf,2,att_chan_read,276,288,4.35
02-90a81daefdfc23f7c59c65f689ccb8c8,2,__init___device_dts_ord_12,8,8,0.0
02-90c20a298d44aced0459ffa4463ffab4,2,api_start.lto_priv.0,14,14,0.0
02-90c97ad93bec074ce0a8f3610162ea29,2,m_trx_ds_callback,320,320,0.0
02-90f5fc5e5aa04c712216457b6714c901,2,bt_att_connected,172,136,-20.93
02-9119fe06d8f88c8a2d8751158897c28d,2,_1_gatt_svc,8,8,0.0
02-912cad35f775a003e8c68598d6e5ea54,2,z_impl_k_thread_abort,384,296,-22.92
02-91435031be88f093882e793d15180635,2,bt_addr_le_eq.lto_priv.3.lto_priv.0,16,,
02-9166173d06824924e0e2fbe41cf90db0,2,compute_and_check_and_send_periph_dhcheck.lto_priv.0,544,508,-6.62
02-918d83c52b4ed4e23a27a13cec39000b,2,__isr_table_entry_z_irq_spurious_irq_648,8,8,0.0
02-91bbb4fe604129844f187a3c3f07c7e7,2,ll_phy_convert_btle_mask_to_hal_rcs_phy,22,22,0.0
02-91dc02c92d284d35edfd34b59d1eefc7,2,uarte_nrfx_poll_out,180,,
02-91dcd959dc246bca451297475c041158,2,bt_att_chan_req_send,64,,
02-91ef2cddae1f2944a2ea19c8c2c62d5a,2,__isr_table_entry_nrfx_isr_irq_3.1.lto_priv.0,8,8,0.0
02-91f30c32e43fd5aadaf9f938a7c21519,2,device_is_ready.lto_priv.3.lto_priv.0,,22,
02-91fb3d93804e883a38d8b6fa5dbd28a3,2,rem_enable_irq.lto_priv.0,20,20,0.0
02-9209a8248f471cb75bf05cd250fd4e84,2,__isr_table_entry__isr_wrapper_irq_476,4,4,0.0
02-9267bd037d875ef211fb16a4204770ec,2,z_handle_obj_poll_events,108,44,-59.26
02-928747504979d10c8df2793acd2eb22a,2,__isr_table_entry_z_irq_spurious_irq_639,8,8,0.0
02-928bf45cb5019b4ad71f64f60fae6640,2,clk_init,80,80,0.0
02-928dea613f57b198c6ad9fd96c3907f6,2,log_const_mpsl_init,8,,
02-92908fc7eceeb325a5f22055746d7512,2,bt_keys_find_addr,84,56,-33.33
02-92be4795e850138fc3633592459673c5,2,__isr_table_entry__isr_wrapper_irq_278,4,4,0.0
02-92da79f62a117a3b80ac58b4d52e5093,2,configure_builtin_stack_guard,8,8,0.0
02-92dbd7953cad3214c788e7a2c030e1a3,2,log_const_bt_id,8,,
02-931a317b286fba972feeca829bcc2b03,2,k_work_init_delayable,,24,
02-933a8fd9a2d907f98f73703f69ff79f4,2,mpsl_clock_hfclk_rampup_time_us_get,12,12,0.0
02-935125cb662c326ed6f97dae63e26514,2,sys_slist_find_and_remove.lto_priv.4.lto_priv.0,,32,
02-936b8153b620af662c3fdbf4e5e2f63c,2,button_pressed.lto_priv.0,160,92,-42.5
02-93a04d5cb39b27078d6b4ec34fd76d52,2,__isr_table_entry_z_irq_spurious_irq_704,8,8,0.0
02-93eeb82cf8d8d16c7333fc7365dfd3ba,2,__isr_table_entry_z_irq_spurious_irq_550,8,8,0.0
02-940365a542de83f4207e6719a3796578,2,ll_trx_acl_pv_new_pkt_recombine_and_enqueue,180,180,0.0
02-94261461299856ab9b82ce65d9a345ba,2,bt_gatt_pool_chrc_alloc.constprop.0,292,232,-20.55
02-94555f4e0a853d5c99be301b144ba7f9,2,__isr_table_entry_z_irq_spurious_irq_651,8,8,0.0
02-94629a042a6624c1180a19472d0f035b,2,sys_dlist_remove.lto_priv.0.lto_priv.0,16,16,0.0
02-949cbd44bf30474e452add68c97fe77a,2,sync_evt_pool,52,44,-15.38
02-949d7fffe72c9ac30d34c5bfcbcdc81c,2,nrf_rramc_config_set.constprop.0,52,,
02-94cb0c14eb8d9acf2997d480d6cc194c,2,att_op_get_type,116,116,0.0
02-94e0b70cedd9c3a2491c5909d99e2284,2,__isr_table_entry__isr_wrapper_irq_418,4,4,0.0
02-95116533702eab74c6c62b7809f3f38b,2,__isr_table_entry__isr_wrapper_irq_324,4,4,0.0
02-9517bb72f7fb3b75df28984b1c229871,2,__isr_table_entry__isr_wrapper_irq_226,4,4,0.0
02-9524dac9c111a77fe2f3fb56f47d4b1f,2,hci_vendor_event,68,28,-58.82
02-953f8acb0017e878189fb5950b1b28e4,2,ll_sched_adv_append,376,376,0.0
02-954db46dc188136af15a4640f17d7e95,2,__pinctrl_state_pins_0__device_dts_ord_110,16,,
02-957b2da22df1772508123dae27be7455,2,ll_dc_proc_peer_ctrl_timer_start,20,20,0.0
02-95861be8d91251f16699838aedb5266d,2,m_calibration_calibrate_start.lto_priv.0,76,76,0.0
02-95fe326d4565d7e697d853d493110118,2,nrf54l_handle_approtect_signal,52,52,0.0
02-961477a1cfb9594132d7b68fa71c74a6,2,__isr_table_entry__isr_wrapper_irq_120,4,4,0.0
02-964fbe01bb412f32885443aeb27d1ee2,2,__isr_table_entry_z_irq_spurious_irq_729,8,8,0.0
02-96557935414cb006e979047a31116e22,2,__isr_table_entry_z_irq_spurious_irq_615,8,8,0.0
02-968051493eae0d9ee26c2c3babc0f0b6,2,atomic_set.lto_priv.4.lto_priv.0,,16,
02-969d9a12a4b9ce4b6feceb3afd4bcde7,2,gpio_nrfx_p0_cfg.lto_priv.0,24,24,0.0
02-96babb81587bf722e5b80b14d73b26df,2,params_x448,112,112,0.0
02-96c59d8503623de5d633a937b70c6998,2,bt_att_encrypt_change,148,148,0.0
02-96e9855faf15f653e3145b0d0f9fca0c,2,zms_read_hist.constprop.0,176,164,-6.82
02-975079732a47687747cb9333dca71828,2,log_const_settings,8,,
02-97528cf055c058fb8ca189917f19c16e,2,__isr_table_entry_z_irq_spurious_irq_714,8,8,0.0
02-975b40a6b7f386973da64952a3f5ad89,2,__isr_table_entry__isr_wrapper_irq_270,4,4,0.0
02-976e534d51b8ecbbb9c8b408ad0fdaa9,2,smp_pairing_complete,344,316,-8.14
02-976e6727e47689b317b43574d22829dc,2,__isr_table_entry_z_irq_spurious_irq_756,8,8,0.0
02-97c2f3f9dbaa2b2e81620b0941bb498f,2,__isr_table_entry_z_irq_spurious_irq_584,8,8,0.0
02-97e9185279eb268e84f482d7bf3430b3,2,log_const_i2c_nrfx_twim,8,,
02-9802f9764bbbd5f861faa99004987849,2,settings_zms_storage_get.lto_priv.0,4,4,0.0
02-9835b8a57e3d9d62e6f2044f7df58417,2,__isr_table_entry_z_irq_spurious_irq_569,8,8,0.0
02-985aaf8221e9270df6b569a7afcfe518,2,bt_addr_le_to_str.constprop.0,120,120,0.0
02-98746e391988360c6f3b9e13ec0171ed,2,spi_21_data,120,120,0.0
02-9880bf6a3dfcef4faafd5ff88f7710e0,2,__isr_table_entry_z_irq_spurious_irq_791,8,8,0.0
02-9896016087b5e4e4af5d832d2e254b8a,2,att_write_req,42,34,-19.05
02-98b935d6bafc44e4278829dcb286b160,2,smp_signing_info,4,4,0.0
02-98df7f5838dc03c98f1b78e65cf05be0,2,timeout_list.lto_priv.0,8,8,0.0
02-98e344a26c7cd1012f41ca9844480d56,2,memset_func,4,4,0.0
02-9908203b01d15ea10ff9a71735132c76,2,transitions.0,12,12,0.0
02-994f280f02535521cb92b56aaa382405,2,m_slave_sent_unknown_rsp_proc,92,92,0.0
02-998cbc39c9422762b2cbae1bea33633c,2,settings_zms_save.lto_priv.0,380,356,-6.32
02-99a1accb1ae929594aa36e72990026be,2,sys_slist_find_and_remove.lto_priv.1,32,,
02-99b40c02b326985044c94c234b7a5e64,2,chr.1,4,4,0.0
02-99d657f973fecd96cb8346f85c0e5ac1,2,chan_slab,32,28,-12.5
02-9a27c189f00cac9c2d95af33f6ac7fa3,2,set_provisioning_in_progress,48,84,75.0
02-9a5896f60514b07954f713020b2de715,2,bt_gatt_attr_value_handle,58,58,0.0
02-9a9906e747a71649b05ef9c87f228c81,2,parameters.0,8,8,0.0
02-9aba31232a714d2acd02739881d2d5b5,2,__isr_table_entry_cracen_isr_handler_irq_1.1,8,8,0.0
02-9ace95c0a6d7fe19bfc6ffade75e40a7,2,m_apply_rf_channel_idx,32,32,0.0
02-9ad099d4f43aca3d21986eb6912918a7,2,nrfx_isr,2,2,0.0
02-9ad1b7f1fbe30ac0d38cb7f59b7ea2d0,2,log_const_net_buf,8,,
02-9b03eadeb413d1787f9dc31830e79b50,2,nrf_rram_erase.lto_priv.0,8,8,0.0
02-9b14b27428ec7f69b8101025024f023c,2,m_slave_reset.lto_priv.0,4,4,0.0
02-9b5c2b6c42e624258dd65411e48bc5eb,2,psa_get_and_lock_key_slot,584,584,0.0
02-9b618b2dc9b5aacce3b7f4dcbece785c,2,mpsl_lowpower_request_callback,12,12,0.0
02-9b722a0a4ea867da7362f5f425f33a18,2,ll_adv_context_destroy,12,12,0.0
02-9b8c441126f7e441abf32b52812793ed,2,gatt_conn_auth_info_cb.1,16,16,0.0
02-9b9f55b817958d657efa0f4b3d1c7bfe,2,z_impl_gpio_pin_interrupt_configure.lto_priv.0,144,56,-61.11
02-9ba1a156c214e51d91f4ebd25c053097,2,pwm_nrfx_20_config,64,64,0.0
02-9bcf45f0bf78d55de4e74b756dfa27d3,2,__isr_table_entry__isr_wrapper_irq_28,4,4,0.0
02-9c0397e110d765b8e33f49b8d1a14f4c,2,__isr_table_entry_z_irq_spurious_irq_768,8,8,0.0
02-9c31eff120fc792335df761349ac1b11,2,nrf_gpio_pin_port_decode.lto_priv.1.lto_priv.0,,32,
02-9c33b4097f6002c130d948e97e21fe59,2,lfclk_start.lto_priv.0,12,12,0.0
02-9c657d0885d7a99354724ad9f588cb22,2,mm_ring_buff_init.constprop.0,60,60,0.0
02-9c6c2e2f6a143adf35fd30bba68d443e,2,__isr_table_entry__isr_wrapper_irq_358,4,4,0.0
02-9caaa8a15620e50ce4a5e2dbd2796c66,2,__isr_table_entry_nrfx_isr_irq_1.1.lto_priv.1,8,8,0.0
02-9cb1ea3df1b6cf6b3620e2d176f50ded,2,m_slave_conn_reset.lto_priv.0,116,116,0.0
02-9ced5db8911b13bd405726b98ad86475,2,dm_q_in_ctrl_dequeue,48,48,0.0
02-9cf20d177b7ef210d0386358f9f34f83,2,hal_rcs_radio_start_absolute,300,300,0.0
02-9cf5f9c6be7e2bd193c5907be3204655,2,__isr_table_entry__isr_wrapper_irq_222,4,4,0.0
02-9cfe03175d013a654ff3eeada6260e73,2,hci_num_completed_packets.lto_priv.0,228,,
02-9d165e473ff885e738ced20590f69433,2,discardable_pool,52,44,-15.38
02-9d1c7ad56800b9dc727b38607e135a3e,2,__isr_table_entry_z_irq_spurious_irq_612,8,8,0.0
02-9d41fe67dc88faa6ffb8b11058d20744,2,l2cap_disconnected,2,2,0.0
02-9d516fa544667921a687b8d4cf1b74a6,2,mpsl_low_prio_work_handler,120,96,-20.0
02-9d6264acb806a36bc291366158780ab7,2,bt_conn_data_ready,52,52,0.0
02-9d6383ba6f64f4354229994f4b13f8fd,2,m_host_flow_control_callback.lto_priv.0,4,4,0.0
02-9d63d30a7e9b6f893d34c20609f230d9,2,z_reschedule_unlocked,,52,
02-9d8536f05535226bed726872b2572974,2,__isr_table_entry__isr_wrapper_irq_176,4,4,0.0
02-9dd20b031c05b79a0030480a287cedee,2,handle_flush.lto_priv.0,2,2,0.0
02-9e0efd17f4320b7d8f82ebe973f600f9,2,__isr_table_entry__isr_wrapper_irq_138,4,4,0.0
02-9e29a802f8412b7b81d8c9c42b7c0619,2,__devstate_dts_ord_23.lto_priv.0,2,2,0.0
02-9e4394e629873016e2465dcc356cef81,2,k_work_cancel_delayable,136,76,-44.12
02-9e7694467d99741041b381b543840757,2,log_const_bt_rpa,8,,
02-9e7f4626dd6b6d99ecfa72cc035c1f5d,2,__isr_table_entry_z_irq_spurious_irq_689,8,8,0.0
02-9e8997bc89a44be4d3870186a705fa96,2,__isr_table_entry_z_irq_spurious_irq_592,8,8,0.0
02-9e938e4b2e31106715d943a3862b9206,2,clock_ctrl_hfclk_protocol_request,44,44,0.0
02-9e9fd4bdf696171360b35a455c61f7f6,2,event_handler.lto_priv.0,56,56,0.0
02-9ef27b51ddcf774cd1235cdacfe4365b,2,hids_boot_kb_outp_rep_handler,64,4,-93.75
02-9f531f8b1f20944d54615b364f472cb5,2,__aeabi_ldiv0,2,2,0.0
02-9f69cf2065dd7cc4635b302cb524ce2f,2,mpsl_assertion_handler,32,32,0.0
02-9f8fc7f7c48c5f6804ec416c527ebb1d,2,sc_indicate.part.0.lto_priv.0,16,,
02-9f963a60abc946d5c72db8430854d589,2,hci_cmd_done.part.0,248,,
02-9fa180bcc8517a30f3480c6ceece8014,2,spi_nrfx_transceive,1824,1552,-14.91
02-9fa695922dcb51f372450d01ec1c11ea,2,bt_smp_encrypt_change,272,248,-8.82
02-9fc443cff68c941e886bf527052277d9,2,m_find_place_in_active_list,92,92,0.0
02-9fda9cb44498e3684d330b3ec020f408,2,ll_dc_proc_phy_upd_req_sent,26,26,0.0
02-a03ea3ea7aa574a1ac4d804cc815b24b,2,__isr_table_entry__isr_wrapper_irq_6,4,4,0.0
02-a08c104c478a88da53b7d0ae2d70289b,2,sys_heap_free,112,44,-60.71
02-a0c963aadd69d39f4bf2cfea4dac672d,2,adv_init_list_elem,8,8,0.0
02-a0e04b8d1d2476cc3a44036570c22a37,2,__device_dts_ord_65,20,20,0.0
02-a15cd3b3a68a1f1f315669aeff606a0e,2,bt_settings_encode_key.part.0.constprop.0,,188,
02-a1668b07d638bea3e981a4e78f93505f,2,___HAL_RCS_RADIO_TX_STARTUP_LATENCY_NS,12,12,0.0
02-a1748e778403099d846a86a7a4248aba,2,__isr_table_entry_z_irq_spurious_irq_660,8,8,0.0
02-a18cdab7854f5e76f524492f6db2594d,2,m_callback_ll_dc_proc_shorter_conn_int_conn_rate_req_set.lto_priv.0,4,4,0.0
02-a1978ffcd675f8e6364512331aceade7,2,__isr_table_entry_z_irq_spurious_irq_745,8,8,0.0
02-a1ac93a103afd639abdf9d3f39571a4d,2,net_buf_destroy.lto_priv.0,60,60,0.0
02-a1bba02b0a4d41f43a4ede308176f3f5,2,bt_gatt_attr_read.constprop.0,64,50,-21.88
02-a1d91946887b6976ec69907732126709,2,generate_dh_key,,612,
02-a2093074eceb12f0399c9ebb1e4c1118,2,ll_rf_path_comp_convert_to_radiated_tx_power,36,36,0.0
02-a236e54e554ca532606d397db18e04f0,2,__isr_table_entry__isr_wrapper_irq_158,4,4,0.0
02-a24aac7ec39a65449bc8b3f2ae0c023c,2,pin_te_get.lto_priv.0,36,,
02-a2535a5f21c9be73d28b2ab44cea49af,2,att_req_send_process,82,82,0.0
02-a25613b085e0d84107045c96754cfb1a,2,__nrfy_internal_spim_events_process,,124,
02-a25a809d93aa308feb18b5198756a225,2,log_const_bt_att,8,,
02-a28a26b0616936511402eb0941b977ac,2,internal_nrfx_assert_handler.constprop.0,28,28,0.0
02-a2a2cffef4e6602c6610db4e7db1dcf3,2,__isr_table_entry__isr_wrapper_irq_342,4,4,0.0
02-a2ca12c1fcb99d13c06d783aac226351,2,find_rl_conflict,140,86,-38.57
02-a2dbdda27793b7636aba6d4db34a66c9,2,k_busy_wait.lto_priv.1.lto_priv.0,36,,
02-a2e9b768b4891cc33b4ceb8954120efb,2,gpiote_input_configure,,488,
02-a2fa99a641dac0ae84ae0a503a952b65,2,bt_keys_add_type.part.0,28,,
02-a2fb98e3293fbd5684c2440c91734b96,2,z_impl_k_yield,196,120,-38.78
02-a30223bf03ce5ffdd2ba113236fc71e8,2,__devstate_dts_ord_125,2,2,0.0
02-a330855847fd3e923a42150aef894ac4,2,__isr_table_entry__isr_wrapper_irq_316,4,4,0.0
02-a3887808313ce33c090e8dbf7ab8f737,2,smp_dhkey_check,92,92,0.0
02-a397c97e3262139359ab9516de07c690,2,psa_reserve_free_key_slot,132,132,0.0
02-a3aa508ba7cd60a8b3f8ae28a783b630,2,__device_dts_ord_23,20,20,0.0
02-a3ec4064582d41cafa26b7fba402e169,2,att_slab,32,28,-12.5
02-a403778f34167b055fc0ce28fb47f8dd,2,__isr_table_entry_z_irq_spurious_irq_734,8,8,0.0
02-a4070a9e58b170431ef6731715425985,2,bt_gatt_attr_get_handle,124,96,-22.58
02-a41096e5259a63d18bb111c89877bb66,2,__devstate_dts_ord_97,2,2,0.0
02-a442eed6501e97e117a45b73f03abc15,2,bt_conn_ref,72,44,-38.89
02-a45931aff4ded677e7178b138604bf08,2,net_buf_alloc_len,440,336,-23.64
02-a4bbc8842983ca0b06435885e3b5f28c,2,__isr_table_entry_z_irq_spurious_irq_750,8,8,0.0
02-a4c0bfc0430fc88244dea0a6a138b03a,2,mp_path_loss_monitoring_event_check_and_raise,4,4,0.0
02-a4f653a07bcbdb4e790c629c877a94cf,2,ll_feat_phys_supported_get,20,20,0.0
02-a519621ea51c63488e97b09a4f66ddfb,2,_ConfigAbsSyms,2,2,0.0
02-a52777746134fef97b1a3ffa1a1dc5ae,2,__isr_table_entry__isr_wrapper_irq_252,4,4,0.0
02-a5441654facc064d18abb716a7d2e3a9,2,__pinctrl_states__device_dts_ord_125,8,8,0.0
02-a56ea2ba6e69bb4a5a0005b8dd72d70b,2,gpio_nrfx_port_set_masked_raw.lto_priv.0,20,20,0.0
02-a591b5d1f2e9c08edf2910ea73e1b588,2,__isr_table_entry__isr_wrapper_irq_302,4,4,0.0
02-a5da5da5ce4b3162ebbc162e4e78c023,2,assert_post_action.constprop.0,18,,
02-a5e22cb18db35c8de4199fd807a1d7bf,2,__isr_table_entry__isr_wrapper_irq_466,4,4,0.0
02-a5e314c3c3a1535235eb45af96847617,2,m_subrating_reject_req_func.lto_priv.0,4,4,0.0
02-a5f5f7a9bf0d1834ddd73567989ae221,2,uarte_nrfx_pm_action,64,,
02-a61a1617af254a61bfc87a5ab689bfff,2,push_kmu_key_to_ram,72,72,0.0
02-a627e7588eef825b28f0c263dece74e0,2,__isr_table_entry__isr_wrapper_irq_118,4,4,0.0
02-a6470f35c76bd19cbb15d7306c473506,2,process_recheck,56,56,0.0
02-a647b52cd6780019c2573ab29faa1184,2,__isr_table_entry_z_irq_spurious_irq_624,8,8,0.0
02-a67c0512f6e0d7d6befd23ed5b25f864,2,atomic_and.lto_priv.5.lto_priv.0,22,,
02-a69b1931897fc94844748e5949833275,2,onoff_stop,40,48,20.0
02-a6c313e08525d10c3551af005eeb71f4,2,__isr_table_entry_z_irq_spurious_irq_661,8,8,0.0
02-a6d24d69d8b13c30edd5b97bf9826230,2,sc_process.lto_priv.0,,88,
02-a6de588ff6f4b4db898626c8e8d61c78,2,api_stop.lto_priv.0,6,6,0.0
02-a6e562aafd708ac7b87e46d2a0893c20,2,bt_att_create_rsp_pdu,80,68,-15.0
02-a7ad323f94474edc802056e1f701b8b2,2,nrfx_spim_uninit,172,140,-18.6
02-a7b067aaeb35be5a013f96f0882ae318,2,ll_dc_proc_shorter_conn_int_conn_rate_ind_rcvd,276,276,0.0
02-a7cc14aa6846994a6c0ba4226dfafef6,2,dh_key_work,16,16,0.0
02-a7e4f9c9ebc5aca76955a43e4120b42a,2,net_buf_fixed_alloc_acl_tx_pool,12,12,0.0
02-a7f76fed27d6dc9711ff7b2ae6763d7c,2,sx_wrpkmem,28,28,0.0
02-a81b3a3268a7ae6527c04dedcde1fba7,2,hids_boot_kb_outp_report_write,132,118,-10.61
02-a849d5394ad1b66a51226402b68af4fd,2,set_random_address.lto_priv.0,108,84,-22.22
02-a8789f413bf377eb884c8f278d94c043,2,__isr_table_entry__isr_wrapper_irq_56,4,4,0.0
02-a87dd07bd83f26f208a5204712c43cc8,2,__isr_table_entry_z_irq_spurious_irq_641,8,8,0.0
02-a896e02e8c69a730181b54919990497d,2,mp_acl_event_interface,4,4,0.0
02-a8aff0f7127a5e9aa26eb5fcbb011349,2,atomic_set_bit.lto_priv.3,10,,
02-a8b0c953db969faab708118bdcce12a2,2,__isr_table_entry_z_irq_spurious_irq_752,8,8,0.0
02-a8efcb9207377a41dcfb860bf6f8f19a,2,adc_context_start_sampling,28,28,0.0
02-a9024ddeac457569dce9fbf0076df434,2,ll_dc_proc_subrating_peripheral_unknown_rsp_handler,62,62,0.0
02-a9113bd1c8ba5b612f4b0f4e815e3bf9,2,__isr_table_entry_z_irq_spurious_irq_566,8,8,0.0
02-a9361d2f3f070340f45553ed8de8ef6e,2,_isr_wrapper,36,36,0.0
02-a941ae2144b39b784868d91a615c8887,2,delay_machine_code.0.lto_priv.1,6,6,0.0
02-a96afe7ef852cf0cf292f47839b533e4,2,m_apply_cfg.lto_priv.0,52,52,0.0
02-a973434c3c33800cf5234edbafe63544,2,ll_dc_proc_ping_req_rcvd,32,32,0.0
02-a97a7925f11e7dc999932ffc3e3921b3,2,__devstate_dts_ord_56,2,2,0.0
02-a9a3e2df464a3892ef0829645b1eae38,2,__devstate_dts_ord_10.lto_priv.0,2,2,0.0
02-aa18448db7ccf1b0cc650d44f74aa3a9,2,psa_unregister_read,42,42,0.0
02-aa3642c9d14770b2bdaccfead4fabc6b,2,cracen_ecc_get_ecurve_from_psa,148,148,0.0
02-aab900ef839c97ed40e58a53d9fa5b8b,2,m_convert_to_u64.lto_priv.0,24,24,0.0
02-aabcec0b3752e8c386fcdd2c881a715c,2,sx_mac_feed,88,88,0.0
02-ab1fde3005881f257bd1808ad45da1f6,2,__isr_table_entry_z_irq_spurious_irq_576,8,8,0.0
02-ab5a9d15c8e698c1d22926777b6119ac,2,z_sys_init_run_level.lto_priv.0,72,72,0.0
02-ab8f2d32190a9ac367d3c9c521c28d0b,2,unready_thread.lto_priv.0,,76,
02-ab98b01accbf4b08cab90fbfed732721,2,clock_control_api.lto_priv.0,28,28,0.0
02-abb8e97c5a473b0546253b41e4b59f48,2,m_event_enqueue,68,68,0.0
02-abba445558fd505f59caa897743f63e3,2,hal_ccm_disable,28,28,0.0
02-abdce5adf6ff1bf2a675e89a75df89e0,2,__isr_table_entry__isr_wrapper_irq_382,4,4,0.0
02-abe6a25ddb22d32445c429b8880c351c,2,raise_data_ready.lto_priv.0,36,36,0.0
02-abf475b9f5f803cd177c6b2b9989f1c9,2,__init_malloc_prepare,8,8,0.0
